community,tier,post_id,item_id,parent_id,is_post,thread_depth,author,title,body,body_length,has_link,has_code,score,reaction_count,num_replies,created_utc,discussion_number,discussion_title,discussion_category,discussion_state,is_answered,is_accepted_answer,tags,url,date,week,year_week,time_to_first_reply_hrs,replied_within_24h,is_ghost_post,is_first_contribution,author_total_contributions
sveltejs/svelte,mid,D_kwDOBG2gSc4AjgGY,DC_kwDOBG2gSc4A7O32,D_kwDOBG2gSc4AjgGY,False,2,ismaildasci,,"Good question! The answer really depends on **what data you need** and **how you want to use it**. ### If all players share the same query: Put `createQuery` in the parent (`Team.svelte`) and pass the result down as a prop. This way you only make one request and all children share the same cached data. This is typically what you want for ""team-level"" data. ### If each player needs their own query: Put `createQuery` in the child (`Player.svelte`). Yes, it creates a query instance per player, but that is intentional - each player might need different data (e.g., `queryKey: [""player"", player.id]`). TanStack Query handles caching smartly, so identical queries get deduplicated anyway. ### Performance-wise: Don't worry too much about function creation overhead. JavaScript engines are incredibly fast at creating functions, and Svelte 5's reactivity system is optimized for this. The real performance consideration is **network requests**, not function instances. ### The `context=""module""` approach: You're right that it won't work here since you need reactive variables. Module-level code runs once at import time and can't access component state. **TL;DR:** If every player needs the same data → parent. If each player needs player-specific data → child. Let the data requirements drive your architecture, not premature optimization concerns.",1354,False,True,0,0,0,2026-01-17 19:36:30+00:00,17413,Big function in parent or in children component?,Q&A,open,False,False,,https://github.com/sveltejs/svelte/discussions/17413#discussioncomment-15527414,2026-01-17,3,2026-W02,320.9483333333333,False,False,False,2
sveltejs/svelte,mid,D_kwDOBG2gSc4Ajfmj,D_kwDOBG2gSc4Ajfmj,,True,1,Keshav-writes-code,Type Safety in Implicit #snippet props,"so, svelte docs says that you can pass snippets [**inside a component**](https://svelte.dev/docs/svelte/snippet#Passing-snippets-to-components-Implicit-props), and they can be used my destructuring the object returned by $props() ```svelte <script> let { children } = $props(); </script> <button>{@render children()}</button> ``` but when setting lang='ts', along with other normal props, svelte gives the type error that `Property 'children' does not exist on type '$$ComponentProps'.` ```svelte <script lang=""ts""> let { children, other_prop }:{other_prop: any} = $props(); // Property 'children' does not exist on type '$$ComponentProps'. [2339] </script> <!-- result will be <button>click me</button> --> <button>{@render children()}</button> ```",780,True,True,1,1,1,2026-01-03 16:57:33+00:00,17411,Type Safety in Implicit #snippet props,Q&A,answered,True,False,,https://github.com/sveltejs/svelte/discussions/17411,2026-01-03,1,2026-W00,0.42388888888888887,True,False,True,3
sveltejs/svelte,mid,D_kwDOBG2gSc4Ajfmj,DC_kwDOBG2gSc4A6vW2,D_kwDOBG2gSc4Ajfmj,False,2,brunnerh,,"If you declare types, you also have to declare `children`. Not every component accepts this property, so it has to be added manually for those that do. ```ts import type { Snippet } from 'svelte'; interface Props { children: Snippet; // ... } let { children, /*...*/ }: Props = $props(); ``` (If you are wrapping an element, you can make the props extend an interface from `'svelte/elements'`, those already include the `children` property.)",464,False,True,0,0,0,2026-01-03 17:22:59+00:00,17411,Type Safety in Implicit #snippet props,Q&A,answered,True,True,,https://github.com/sveltejs/svelte/discussions/17411#discussioncomment-15398326,2026-01-03,1,2026-W00,0.42388888888888887,True,False,False,14
sveltejs/svelte,mid,D_kwDOBG2gSc4AjXVT,D_kwDOBG2gSc4AjXVT,,True,1,peterreeves,Potential `$effect.server` rune?,"I've had a few projects recently using `adapter-node` where I'm using either streaming requests or websockets, and when state changes I need to push updates to connected clients. I get all excited to use runes, before remembering that `$effect` and `$effect.root` don't run on the server 🥲. I'm currently using old subscriber functions instead, and it's a much worse experience (It really shows how nice runes are by comparison!). I've been wondering if it would be possible (or even a good idea?) to create an `$effect.server` rune. I imagine it using it like this: ```svelte.ts class MyServerState { count = $state(0); connectedClients = new Set(); disposeEffect = null; constructor () { this.disposeEffect = $effect.server(() => { for (const conn of this.connectedClients) { conn.sendData(this.count); } }); } dispose = () => { this.disposeEffect.?(); for (const conn of this.connectedClients) { conn.disconnect(); } connectedClients.clear(); } } const serverState = new MyServerState(); // Elsewhere ... serverState.connectedClients.add(clientConnection); serverState.count += 1; ``` It would ONLY run on the server, and it returns a dispose function just like `$effect.root`, so it would not need to be wrapped in a root like `$effect` does. This probably wouldn't be a good idea for platforms that aren't `adapter-node`, so I guess in those cases it might get transformed into a no-op? Still not sure if it's a great idea. `$effect` is already a footgun so adding another effect rune shouldn't be done carelessly, but it would be _really_ nice to be able to have server-side reactivity with runes 😅",1776,False,True,1,1,1,2025-12-22 03:44:21+00:00,17387,Potential `$effect.server` rune?,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17387,2025-12-22,52,2025-W51,15.875833333333333,True,False,True,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjXVT,DC_kwDOBG2gSc4A6ce0,D_kwDOBG2gSc4AjXVT,False,2,Ocean-OS,,"Currently, there is no reactivity on the server; all `$state` variables are turned into regular variables and `$derived` variables are reduced to their expression (`$derived(count * 2)` -> `count * 2`), since components on the server can't re-render when state changes occur. Adding an `$effect` rune to the server wouldn't make too much sense, as it'd be inconsistent if components maintained reactivity in `$effect`s but not the template. If you need an effect to run (once) on the server, you can use the (deprecated) [`run`](https://svelte.dev/docs/svelte/svelte-legacy#run) function available in the `svelte/legacy` module. If you're using SvelteKit and need something to **only** run on the server, you can use the [`browser`](https://svelte.dev/docs/kit/$app-environment#browser) export from `$app/environment`.",820,True,True,0,0,2,2025-12-22 19:36:54+00:00,17387,Potential `$effect.server` rune?,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17387#discussioncomment-15321012,2025-12-22,52,2025-W51,15.875833333333333,True,False,True,1
sveltejs/svelte,mid,D_kwDOBG2gSc4AjXVT,DC_kwDOBG2gSc4A6cuN,DC_kwDOBG2gSc4A6ce0,False,3,peterreeves,,"Yeah that all makes sense, fair enough. `run` won't work as I want things to update multiple times. I've just had the thought that maybe I could try using a third party signal library for my reactive server stuff. That would also provide a nice distinction between browser reactivity (using runes) and server reactivity (using another lib).",343,False,True,0,0,0,2025-12-22 22:58:26+00:00,17387,Potential `$effect.server` rune?,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17387#discussioncomment-15321997,2025-12-22,52,2025-W51,15.875833333333333,True,False,False,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjXVT,DC_kwDOBG2gSc4A6ntI,DC_kwDOBG2gSc4A6ce0,False,3,david-plugge,,Being able to use sveltes reactivity in any other context would be quite cool but it would only work with the svelte compiler. But I like the idea of using it for interactive games for example.,193,False,False,0,0,0,2025-12-29 15:13:30+00:00,17387,Potential `$effect.server` rune?,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17387#discussioncomment-15366984,2025-12-29,1,2025-W52,15.875833333333333,True,False,True,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjXJE,D_kwDOBG2gSc4AjXJE,,True,1,Serator,Does it make sense to move pure functions to a `script module` in Svelte 5?,"In Svelte 4, the compiler hoisted pure functions even if they were not declared in `script context=""module""`. This was also [mentioned](https://v4.svelte.dev/docs/svelte-action#:~:text=Don%27t%20worry%20that,the%20component%20definition.) in the documentation: > Don't worry that we're redeclaring the foo function for every component instance — Svelte will hoist any functions that don't depend on local state out of the component definition. [Demo / Svelte 4.0.0](https://svelte.dev/playground/hello-world?version=4.0.0#H4sIAAAAAAAAE3WPQWrDQAxFryK0iR1MZu-a0EAW3ZQeoO7C8chkYCyZGdlpML57GZuQLtqVPk96HzQjNz1hiW_kvcBNgreQkXVKNscCO-cpYvk5o96HdJcAFg_rNAyHOJHXxC5NpL94K6zEGrHEKrbBDXqsuVaz38NraoXZ9YMEzXabYppWnfAuP5zWsADsTTK6kVcAnUjGYimHOfFajQG9EiQG1ybChYihl5GVLDhel-eP95q380A6Bn7ItVqKGuSe5U_0T2egXiay0AXpf7WuwrKF5SXNpebKPL_lyroJxkhlJwLmiAUqfSuWGkZavgrUxvmbY4tl1_hIyw-ggITQmQEAAA) (example from Svelte 4 documentation) <img width=""1763"" height=""895"" alt=""image"" src=""https://github.com/user-attachments/assets/dcdfb758-a4f9-4738-ae3a-57bea1b7c2b9"" /> But in Svelte 5, this is no longer the case, and I can't find any mention of this change anywhere. [Demo / Svelte 5.46.0](https://svelte.dev/playground/hello-world?version=5.46.0#H4sIAAAAAAAAE3WPQWrDQAxFryK0iR1MZu-a0EAW3ZQeoO7C8chkYCyZGdlpML57GZuQLtqVPk96HzQjNz1hiW_kvcBNgreQkXVKNscCO-cpYvk5o96HdJcAFg_rNAyHOJHXxC5NpL94K6zEGrHEKrbBDXqsuVaz38NraoXZ9YMEzXabYppWnfAuP5zWsADsTTK6kVcAnUjGYimHOfFajQG9EiQG1ybChYihl5GVLDhel-eP95q380A6Bn7ItVqKGuSe5U_0T2egXiay0AXpf7WuwrKF5SXNpebKPL_lyroJxkhlJwLmiAUqfSuWGkZavgrUxvmbY4tl1_hIyw-ggITQmQEAAA) (example from Svelte 4 documentation) <img width=""1763"" height=""754"" alt=""image"" src=""https://github.com/user-attachments/assets/2a842b17-dbd8-4e27-9ad4-02062a36a5d0"" /> [Demo / Svelte 5.46.0 as `script module`](https://svelte.dev/playground/hello-world?version=5.46.0#H4sIAAAAAAAAE3WPwWqEQAyGXyXksiqyc7eydKGHXkofoPbgOpEdGBOZiW4X8d3LKEt7aE_5-ZLvhyzI7UBY4St5L3CT4C1kZJ2SzbHE3nmKWH0sqPcx3SWA5cM6j-MxzuQ1sUsb6S_eCSuxRqywjl1wo8IgdvJ0arhRUxTwnMphccMoQbPDbpq2Uyd8yI_nLawAhUlGP_EGoBfJWCzlsCTeqDGgV4LE4NpGuBAxDDKxkgXH2_Ll_a3h_TyQToEfcqOWoga5Z_kP-qcz0CAzWeiDDL9aN2Hdw_qU5tpwbfan07dcWzfDFKnqRcCcsESlL8VKw0TrZ4naOn9zbLHqWx9p_QbUVdoKoAEAAA) (example from Svelte 4 documentation) <img width=""1763"" height=""898"" alt=""image"" src=""https://github.com/user-attachments/assets/74c8ac46-bb56-4fa0-8db8-19054967a169"" />",2399,True,True,1,1,2,2025-12-21 21:21:04+00:00,17386,Does it make sense to move pure functions to a `script module` in Svelte 5?,Q&A,answered,True,False,,https://github.com/sveltejs/svelte/discussions/17386,2025-12-21,51,2025-W50,0.15555555555555556,True,False,True,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjXJE,DC_kwDOBG2gSc4A6abv,D_kwDOBG2gSc4AjXJE,False,2,brunnerh,,"Svelte 5 did have a lot more hoisting, but [that was removed](https://github.com/sveltejs/svelte/pull/17030) because it did not yield any significant benefits at the cost of making everything more complicated. Would recommend measuring whether your example makes a difference in your specific case and only optimize if there is a reason to. E.g. depending on the number of instances it might be irrelevant anyway.",416,True,False,0,0,0,2025-12-21 21:30:24+00:00,17386,Does it make sense to move pure functions to a `script module` in Svelte 5?,Q&A,answered,True,True,,https://github.com/sveltejs/svelte/discussions/17386#discussioncomment-15312623,2025-12-21,51,2025-W50,0.15555555555555556,True,False,False,14
sveltejs/svelte,mid,D_kwDOBG2gSc4AjXJE,DC_kwDOBG2gSc4A6bm1,D_kwDOBG2gSc4AjXJE,False,2,Serator,,"Got it, thanks.",15,False,False,0,0,0,2025-12-22 11:55:20+00:00,17386,Does it make sense to move pure functions to a `script module` in Svelte 5?,Q&A,answered,True,False,,https://github.com/sveltejs/svelte/discussions/17386#discussioncomment-15317429,2025-12-22,52,2025-W51,0.15555555555555556,True,False,False,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjW2y,D_kwDOBG2gSc4AjW2y,,True,1,vjpr,Easily create derived state,"When using external stores, you can't just pass scalar state and use it reactively. But if its an object state then you can pass it and use `$derived` to read it. If you want to pass scalar state you have to use a getter function...or you have to create a store. It would be nice to have an easy way to create a store whose value is derived from some state in a component. ``` <script> let value = $state() // a. Won't be reactive when passed to component. let item1 = $derived({value}) // b. Current approach let item2 = $state({value: null}) $effect(() => item2.value = value) // c. Proposal. let item3 = $derivedState({value}) </script> <input bind:value={value} /> <Component {item}/> ``` It's easy to mistake `$derived({value})` thinking it creates reactive state but it does not. This rune would make it easy to pass reactive scalar state to a store...making it easier to extract functionality.",942,False,True,1,1,1,2025-12-21 10:57:15+00:00,17385,Easily create derived state,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17385,2025-12-21,51,2025-W50,10.346388888888889,True,False,False,3
sveltejs/svelte,mid,D_kwDOBG2gSc4AjW2y,DC_kwDOBG2gSc4A6abP,D_kwDOBG2gSc4AjW2y,False,2,brunnerh,,See: - #17308,14,False,False,0,0,0,2025-12-21 21:18:02+00:00,17385,Easily create derived state,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17385#discussioncomment-15312591,2025-12-21,51,2025-W50,10.346388888888889,True,False,False,14
sveltejs/svelte,mid,D_kwDOBG2gSc4AjW1Z,D_kwDOBG2gSc4AjW1Z,,True,1,vjpr,There should be a different rune for creating state with object arg: `$proxy({value: 1})`,"When state is given an object it compiles to a proxy object which can be passed to an external store which can read a property reactively. When given a scalar, it cannot be passed to a store unless it is in a getter. This is very confusing. Is there a reason why I shouldn't just use objects for all my state so that if I need to pass them to module stores I can?",376,False,False,1,1,1,2025-12-21 09:53:10+00:00,17384,There should be a different rune for creating state with object arg: `$proxy({value: 1})`,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17384,2025-12-21,51,2025-W50,11.5075,True,False,True,3
sveltejs/svelte,mid,D_kwDOBG2gSc4AjW1Z,DC_kwDOBG2gSc4A6abd,D_kwDOBG2gSc4AjW1Z,False,2,brunnerh,,"> Is there a reason why I shouldn't just use objects for all my state so that if I need to pass them to module stores I can? It is more clunky to use and passing state around should be more the exception rather than the rule, so doing that when you do not really need to does not make much sense. I also do not think introducing a new rune improves the situation in any significant way. If you want to opt out of proxy creation, there is `$state.raw`.",457,False,True,0,0,1,2025-12-21 21:23:37+00:00,17384,There should be a different rune for creating state with object arg: `$proxy({value: 1})`,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17384#discussioncomment-15312605,2025-12-21,51,2025-W50,11.5075,True,False,False,14
sveltejs/svelte,mid,D_kwDOBG2gSc4AjW1Z,DC_kwDOBG2gSc4A6afE,DC_kwDOBG2gSc4A6abd,False,3,vjpr,,"I don't want to opt out, but rather opt-in or receive error. A state scalar behaves very differently to a proxy. Exporting state and passing state to external modules requires reading caveats in the docs that are easy to forget.",230,False,False,0,0,0,2025-12-21 22:32:11+00:00,17384,There should be a different rune for creating state with object arg: `$proxy({value: 1})`,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17384#discussioncomment-15312836,2025-12-21,51,2025-W50,11.5075,True,False,False,3
sveltejs/svelte,mid,D_kwDOBG2gSc4AjWV-,D_kwDOBG2gSc4AjWV-,,True,1,idris999-c,svelte 5 için daisyui arasındaki uyumluluk,svelte 5 için daisy ui için en iyi stabil sürümü nedir,54,False,False,1,1,1,2025-12-20 11:17:53+00:00,17382,svelte 5 için daisyui arasındaki uyumluluk,Q&A,open,False,False,,https://github.com/sveltejs/svelte/discussions/17382,2025-12-20,51,2025-W50,680.3086111111111,False,False,True,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjWV-,DC_kwDOBG2gSc4A7O3z,D_kwDOBG2gSc4AjWV-,False,2,ismaildasci,,"DaisyUI works great with Svelte 5! Since DaisyUI is just a Tailwind CSS plugin, it's framework-agnostic and doesn't have any direct dependency on Svelte versions. You can use the latest stable DaisyUI (v4.x) with Svelte 5 without any issues. Just install it as usual: ```bash npm i -D daisyui@latest ``` Then add it to your `tailwind.config.js`: ```js module.exports = { plugins: [require(""daisyui"")], } ``` The only thing to keep in mind is that if you're migrating from Svelte 4, some component syntax has changed (like `on:click` becoming `onclick`), but that's a Svelte thing, not DaisyUI.",600,False,True,0,0,1,2026-01-17 19:36:24+00:00,17382,svelte 5 için daisyui arasındaki uyumluluk,Q&A,open,False,False,,https://github.com/sveltejs/svelte/discussions/17382#discussioncomment-15527411,2026-01-17,3,2026-W02,680.3086111111111,False,False,True,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjWV-,DC_kwDOBG2gSc4A7UBJ,DC_kwDOBG2gSc4A7O3z,False,3,idris999-c,,teşekkür ederim,15,False,False,0,0,0,2026-01-20 12:03:33+00:00,17382,svelte 5 için daisyui arasındaki uyumluluk,Q&A,open,False,False,,https://github.com/sveltejs/svelte/discussions/17382#discussioncomment-15548489,2026-01-20,4,2026-W03,680.3086111111111,False,False,False,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjUgo,D_kwDOBG2gSc4AjUgo,,True,1,arif456,Allow reactive state to be declared closer to its usage in templates,"## Problem Statement Svelte requires that all reactive state must be declared in the `<script>` block at the top of the component. This creates separation between state declarations and their usage in the template, making code harder to read and maintain, especially in large components. **Current situation:** ```svelte <script> // All state declarations bunched at the top let modalOpen = $state(false); let tooltipVisible = $state(false); let dropdownExpanded = $state(false); let searchQuery = $state(''); // ... potentially dozens more </script> <!-- 200 lines later --> <div> {#if modalOpen} <Modal onclose={() => modalOpen = false} /> {/if} </div> <!-- 100 lines later --> <div> {#if tooltipVisible} <Tooltip /> {/if} </div> ``` You end up constantly scrolling between the script block and template to understand what state controls which part of the UI. ## Desired Outcome **Enable scoped (preferably, but not required), localized state declarations within the template itself**, keeping state close to where it's actually used. This would allow developers to: - Declare state inline, near its usage - Scope state to specific sections of the template - Avoid polluting the script block with UI-local toggles - Make components more self-documenting and easier to refactor ## Possible Implementation (Example) One approach could be something like `{#let}` blocks: ```svelte <div> {#let modalOpen = $state(false)} <button onclick={() => modalOpen = true}>Open</button> {#if modalOpen} <Modal onclose={() => modalOpen = false} /> {/if} {/let} </div> <div> {#let tooltipVisible = $state(false)} <span onmouseenter={() => tooltipVisible = true}>Hover</span> {#if tooltipVisible} <Tooltip /> {/if} {/let} </div> ``` **But this is just one possible syntax.** The core request is for *some way* to declare reactive state closer to its usage point in the template, preferably with appropriate scoping. ## Use Cases - Modal/dialog open/close states - Tooltip visibility toggles - Accordion/dropdown expanded states - Form field-specific validation state - Local loading/error states for UI sections - Any UI state that's only relevant to a specific part of the template ## Additional Notes This isn't about replacing script-level state for shared/component-wide concerns—those should absolutely stay in `<script>`. This is about providing an option for truly local UI state that doesn't need to be component-wide. P.S. This is a human-made idea written with AI, and proofread/edited by HI (Human Intelligence).",2678,False,True,1,1,3,2025-12-18 06:17:36+00:00,17371,Allow reactive state to be declared closer to its usage in templates,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17371,2025-12-18,51,2025-W50,0.25416666666666665,True,False,True,3
sveltejs/svelte,mid,D_kwDOBG2gSc4AjUgo,DC_kwDOBG2gSc4A6T_U,D_kwDOBG2gSc4AjUgo,False,2,yeupanhmaj,,How about separate your logic into a separate file?,51,False,False,0,0,0,2025-12-18 06:32:51+00:00,17371,Allow reactive state to be declared closer to its usage in templates,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17371#discussioncomment-15286228,2025-12-18,51,2025-W50,0.25416666666666665,True,False,True,1
sveltejs/svelte,mid,D_kwDOBG2gSc4AjUgo,DC_kwDOBG2gSc4A6T_z,D_kwDOBG2gSc4AjUgo,False,2,webJose,,"I don't hate the idea, but I'll play the devil's advocate here. 1. The obvious one: Why do you make such large components? Ideally, break large components into smaller ones. 2. IDE's help. For example, VS Code can do split panes by pressing `Ctrl+|`. Then one pane is for the template, and the other pane is for the script. 3. Is scoping the variable a must? Because I am thinking/guessing the concept of scoping it to a piece of markup is more difficult to achieve. 4. If those reactive values are so scoped, can't you naturally break those scoped pieces into components or snippets? (Do snippets allow state declaration? If not, maybe it is more feasible to ask for variable declaration in snippets than this). Overall, not a bad thing, in my untrained eye. Interested to hear other opinions.",811,False,True,0,0,1,2025-12-18 06:38:11+00:00,17371,Allow reactive state to be declared closer to its usage in templates,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17371#discussioncomment-15286259,2025-12-18,51,2025-W50,0.25416666666666665,True,False,False,6
sveltejs/svelte,mid,D_kwDOBG2gSc4AjUgo,DC_kwDOBG2gSc4A6UMD,DC_kwDOBG2gSc4A6T_z,False,3,arif456,,"All of those you mentioned are unnecessary and complicated workarounds for something that can be achieved MUCH MUCH simpler. Large components in a single file can make code more readable and make it easier to understand how data is flowing. VSCode pane takes up monitor space unnecessarily. Snippets in this case are totally uncalled for and boilerplatey. The compiler already does the parsing and reconstruction of svelte code into js. It's just about taking a piece of declaration from the template area and putting it in the script block during the reconstruction. Simple as that. As for scoping, I mentioned already, ""preferable, but not required"". Even without scoping, such a feature would DRASTICALLY improve the DX for mundane completely local states such showing a toolip or modal. Thank you for your thoughts anyway.",835,False,False,0,0,0,2025-12-18 08:37:12+00:00,17371,Allow reactive state to be declared closer to its usage in templates,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17371#discussioncomment-15287043,2025-12-18,51,2025-W50,0.25416666666666665,True,False,False,3
sveltejs/svelte,mid,D_kwDOBG2gSc4AjUgo,DC_kwDOBG2gSc4A6U5R,D_kwDOBG2gSc4AjUgo,False,2,brunnerh,,Already addressed by this: - #16490,36,False,False,0,0,1,2025-12-18 14:13:04+00:00,17371,Allow reactive state to be declared closer to its usage in templates,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17371#discussioncomment-15289937,2025-12-18,51,2025-W50,0.25416666666666665,True,False,False,14
sveltejs/svelte,mid,D_kwDOBG2gSc4AjUgo,DC_kwDOBG2gSc4A6VPi,DC_kwDOBG2gSc4A6U5R,False,3,arif456,,Thanks. This really is it.,26,False,False,0,0,0,2025-12-18 16:44:01+00:00,17371,Allow reactive state to be declared closer to its usage in templates,Ideas,open,False,False,,https://github.com/sveltejs/svelte/discussions/17371#discussioncomment-15291362,2025-12-18,51,2025-W50,0.25416666666666665,True,False,False,3
sveltejs/svelte,mid,D_kwDOBG2gSc4AjRTv,D_kwDOBG2gSc4AjRTv,,True,1,SiamAlSobari,Recommended animation libraries for complex animations in Svelte / SvelteKit?,"I’m curious about animation options in the Svelte ecosystem beyond the built-in transitions and motion utilities. The official animations are great for simple UI interactions, but for more complex scenarios (timeline-based animations, scroll-driven effects, or advanced micro-interactions), are there any community-recommended libraries that work particularly well with Svelte or SvelteKit? I’ve seen mentions of things like GSAP or Motion One being used with Svelte, but I’m wondering if there are any Svelte-first or Svelte-friendly approaches that the community prefers, especially for larger apps. Would love to hear what people are using in production and why.",676,False,False,1,2,2,2025-12-14 13:55:07+00:00,17360,Recommended animation libraries for complex animations in Svelte / SvelteKit?,Q&A,open,False,False,,https://github.com/sveltejs/svelte/discussions/17360,2025-12-14,50,2025-W49,108.22277777777778,False,False,True,1
sveltejs/svelte,mid,D_kwDOBG2gSc4AjRTv,DC_kwDOBG2gSc4A6WEc,D_kwDOBG2gSc4AjRTv,False,2,JonathonRP,,motion-start is svelte 5 compact. There is also more referenced in motion-start discord,87,False,False,0,1,0,2025-12-19 02:08:29+00:00,17360,Recommended animation libraries for complex animations in Svelte / SvelteKit?,Q&A,open,False,False,,https://github.com/sveltejs/svelte/discussions/17360#discussioncomment-15294748,2025-12-19,51,2025-W50,108.22277777777778,False,False,True,1
sveltejs/svelte,mid,D_kwDOBG2gSc4AjRTv,DC_kwDOBG2gSc4A673I,D_kwDOBG2gSc4AjRTv,False,2,seantiz,,"in my experience, AnimeJS is great. It's not particularly a ""Svelte-first"" library though. Svelte lends itself nicely to giving way to vanilla JS (and CSS) when needed, and AnimeJS shares that in common. AnimeJS is also beginning to integrate Web Animations API within its toolset, like Svelte transitions is doing. It's a similar ethos. You could see this as either a good thing or potential collision/overlap, but for now I've enjoyed building with both.",460,False,False,0,0,0,2026-01-08 22:54:13+00:00,17360,Recommended animation libraries for complex animations in Svelte / SvelteKit?,Q&A,open,False,False,,https://github.com/sveltejs/svelte/discussions/17360#discussioncomment-15449544,2026-01-08,2,2026-W01,108.22277777777778,False,False,True,1
sveltejs/svelte,mid,D_kwDOBG2gSc4AjQlB,D_kwDOBG2gSc4AjQlB,,True,1,KieranP,How to trigger a function when a $state changes,"I have a settings.svelte.ts file. Inside, there are dozens of different settings. When one of them changes, I want to be able to trigger a function, e.g. ```ts const ignoredReposSet = fetchAsSet('ignoredPrereleases') // fetchAsSet loads stringified json array, parses into JS Set export const ignoredRepos = $state(ignoredReposSet) ``` ```ts import { ignoredRepos } from 'settings.svelte.ts' function ignoreRepo(repo) { ignoredRepos.add(repo) localStorage.setItem(key, JSON.stringify([...ignoredRepos])) } ``` The issue is that I need to add that localStorage line each time I change ignoredRepos. I'm looking for way to do something like this: ```ts const ignoredReposSet = fetchAsSet('ignoredPrereleases') export const ignoredRepos = $state(ignoredReposSet, (value) => { localStorage.setItem(key, JSON.stringify([...value])) }) ``` ```ts import { ignoredRepos } from 'settings.svelte.ts' function ignoreRepo(repo) { ignoredRepos.add(repo) } ``` That way, if ignoredRepos has one added/removed, the localStorage code will always be run, and it is tied to the $state rune. But obviously this doesn't exist. There is $effect, but I would need to define 15 $effect blocks for 15 settings, because one effect block would call a bunch of local storage sets if just one changes. Any ideas for something cleaner?",1364,False,True,1,1,1,2025-12-13 02:10:26+00:00,17359,How to trigger a function when a $state changes,Q&A,answered,True,False,,https://github.com/sveltejs/svelte/discussions/17359,2025-12-13,50,2025-W49,12.241944444444444,True,False,True,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjQlB,DC_kwDOBG2gSc4A6KaH,D_kwDOBG2gSc4AjQlB,False,2,brunnerh,,"> But obviously this doesn't exist. Well, it could exist, but [the PR for it](https://github.com/sveltejs/svelte/pull/15069) is stuck in limbo. Meanwhile, you would usually use an [`$effect`](https://svelte.dev/docs/svelte/$effect) for that. ```js $effect(() => { localStorage.setItem(key, JSON.stringify([...ignoredRepos])); }); ``` As long as you read the object deeply (which `JSON.stringify` does), the effect will trigger on any change to the object. (Note that the `$effect` will trigger at least once on component mount. So if e.g. the `ignoredRepos` state is invalid at that point, you might have to guard against that. Note that the guard condition has to be stateful as well, otherwise the `$effect` will not rerun once the condition changes.)",772,True,True,0,0,3,2025-12-13 14:24:57+00:00,17359,How to trigger a function when a $state changes,Q&A,answered,True,True,,https://github.com/sveltejs/svelte/discussions/17359#discussioncomment-15246983,2025-12-13,50,2025-W49,12.241944444444444,True,False,True,14
sveltejs/svelte,mid,D_kwDOBG2gSc4AjQlB,DC_kwDOBG2gSc4A6K0F,DC_kwDOBG2gSc4A6KaH,False,3,KieranP,,"The issue with $effect is that with 15 settings, I'd need 15 $effect blocks, which isn't great. And if I put them all in one $effect block, changing one setting would cause the whole set to run, which isn't great either. So either way, not a very clean pattern. Shame that #15069 is stalled, it would have been exactly what I needed.",333,False,False,0,0,0,2025-12-13 21:50:54+00:00,17359,How to trigger a function when a $state changes,Q&A,answered,True,False,,https://github.com/sveltejs/svelte/discussions/17359#discussioncomment-15248645,2025-12-13,50,2025-W49,12.241944444444444,True,False,False,2
sveltejs/svelte,mid,D_kwDOBG2gSc4AjQlB,DC_kwDOBG2gSc4A6K7S,DC_kwDOBG2gSc4A6KaH,False,3,webJose,,"Just use a persisted state implementation, like the `svelte-persisted-state` NPM package. The `runed` package also has an implementation.",138,False,True,0,0,0,2025-12-14 00:58:03+00:00,17359,How to trigger a function when a $state changes,Q&A,answered,True,False,,https://github.com/sveltejs/svelte/discussions/17359#discussioncomment-15249106,2025-12-14,50,2025-W49,12.241944444444444,True,False,True,6
